"","age_group","year","country","sex","pathogen","Country.Name","n_inage_gdr","lowage","total","incidence"
"18649","(74,79]",2015,"DE","f","Streptococcus pneumoniae","Germany",2361673.71322672,75,184,7.79108472815253
"18650","(74,79]",2015,"DE","m","Acinetobacter spp","Germany",1848766.66557159,75,112,6.05809278616416
"18651","(74,79]",2015,"DE","m","Enterococcus faecalis","Germany",1848766.66557159,75,756,40.8921263066081
"18652","(74,79]",2015,"DE","m","Enterococcus faecium","Germany",1848766.66557159,75,480,25.9632547978464
"18653","(74,79]",2015,"DE","m","Escherichia coli","Germany",1848766.66557159,75,2816,152.317761480699
"18654","(74,79]",2015,"DE","m","Klebsiella pneumoniae","Germany",1848766.66557159,75,652,35.2667544337414
"18655","(74,79]",2015,"DE","m","Pseudomonas aeruginosa","Germany",1848766.66557159,75,416,22.5014874914669
"18656","(74,79]",2015,"DE","m","Staphylococcus aureus","Germany",1848766.66557159,75,1916,103.636658734737
"18657","(74,79]",2015,"DE","m","Streptococcus pneumoniae","Germany",1848766.66557159,75,184,9.95258100584112
"18658","(74,79]",2015,"DK","f","Acinetobacter spp","Denmark",102824.713825415,75,2,1.94505768661391
"18659","(74,79]",2015,"DK","f","Enterococcus faecalis","Denmark",102824.713825415,75,26,25.2857499259809
"18660","(74,79]",2015,"DK","f","Enterococcus faecium","Denmark",102824.713825415,75,34,33.0659806724365
"18661","(74,79]",2015,"DK","f","Escherichia coli","Denmark",102824.713825415,75,331,321.907047134602
"18662","(74,79]",2015,"DK","f","Klebsiella pneumoniae","Denmark",102824.713825415,75,48,46.6813844787339
"18663","(74,79]",2015,"DK","f","Pseudomonas aeruginosa","Denmark",102824.713825415,75,25,24.3132210826739
"18664","(74,79]",2015,"DK","f","Staphylococcus aureus","Denmark",102824.713825415,75,107,104.060586233844
"18665","(74,79]",2015,"DK","f","Streptococcus pneumoniae","Denmark",102824.713825415,75,40,38.9011537322782
"18666","(74,79]",2015,"DK","m","Acinetobacter spp","Denmark",86502.6660340296,75,3,3.46810120143559
"18667","(74,79]",2015,"DK","m","Enterococcus faecalis","Denmark",86502.6660340296,75,74,85.546496302078
"18668","(74,79]",2015,"DK","m","Enterococcus faecium","Denmark",86502.6660340296,75,64,73.9861589639593
"18669","(74,79]",2015,"DK","m","Escherichia coli","Denmark",86502.6660340296,75,364,420.796279107519
"18670","(74,79]",2015,"DK","m","Klebsiella pneumoniae","Denmark",86502.6660340296,75,92,106.355103510692
"18671","(74,79]",2015,"DK","m","Pseudomonas aeruginosa","Denmark",86502.6660340296,75,33,38.1491132157915
"18672","(74,79]",2015,"DK","m","Staphylococcus aureus","Denmark",86502.6660340296,75,125,144.504216726483
"18673","(74,79]",2015,"DK","m","Streptococcus pneumoniae","Denmark",86502.6660340296,75,35,40.4611806834153
"18674","(74,79]",2015,"EE","f","Acinetobacter spp","Estonia",37268.1823931381,75,2,5.36650802795321
"18675","(74,79]",2015,"EE","f","Enterococcus faecalis","Estonia",37268.1823931381,75,4,10.7330160559064
"18676","(74,79]",2015,"EE","f","Enterococcus faecium","Estonia",37268.1823931381,75,2,5.36650802795321
"18677","(74,79]",2015,"EE","f","Escherichia coli","Estonia",37268.1823931381,75,46,123.429684642924
"18678","(74,79]",2015,"EE","f","Klebsiella pneumoniae","Estonia",37268.1823931381,75,11,29.5157941537427
"18679","(74,79]",2015,"EE","f","Pseudomonas aeruginosa","Estonia",37268.1823931381,75,4,10.7330160559064
"18680","(74,79]",2015,"EE","f","Staphylococcus aureus","Estonia",37268.1823931381,75,13,34.8823021816959
"18681","(74,79]",2015,"EE","f","Streptococcus pneumoniae","Estonia",37268.1823931381,75,7,18.7827780978362
"18682","(74,79]",2015,"EE","m","Enterococcus faecalis","Estonia",17855.0447272809,75,6,33.6039483050554
"18683","(74,79]",2015,"EE","m","Enterococcus faecium","Estonia",17855.0447272809,75,4,22.4026322033703
"18684","(74,79]",2015,"EE","m","Escherichia coli","Estonia",17855.0447272809,75,20,112.013161016851
"18685","(74,79]",2015,"EE","m","Klebsiella pneumoniae","Estonia",17855.0447272809,75,9,50.4059224575831
"18686","(74,79]",2015,"EE","m","Pseudomonas aeruginosa","Estonia",17855.0447272809,75,2,11.2013161016851
"18687","(74,79]",2015,"EE","m","Staphylococcus aureus","Estonia",17855.0447272809,75,14,78.4092127117959
"18688","(74,79]",2015,"EE","m","Streptococcus pneumoniae","Estonia",17855.0447272809,75,4,22.4026322033703
"18689","(74,79]",2015,"ES","f","Acinetobacter spp","Spain",865983.853690014,75,9,1.03928034704694
"18690","(74,79]",2015,"ES","f","Enterococcus faecalis","Spain",865983.853690014,75,166,19.1689486233101
"18691","(74,79]",2015,"ES","f","Enterococcus faecium","Spain",865983.853690014,75,80,9.23804752930609
"18692","(74,79]",2015,"ES","f","Escherichia coli","Spain",865983.853690014,75,1188,137.185005810195
"18693","(74,79]",2015,"ES","f","Klebsiella pneumoniae","Spain",865983.853690014,75,218,25.1736795173591
"18694","(74,79]",2015,"ES","f","Pseudomonas aeruginosa","Spain",865983.853690014,75,108,12.4713641645632
"18695","(74,79]",2015,"ES","f","Staphylococcus aureus","Spain",865983.853690014,75,304,35.1045806113631
"18696","(74,79]",2015,"ES","f","Streptococcus pneumoniae","Spain",865983.853690014,75,90,10.3928034704694
"18697","(74,79]",2015,"ES","m","Acinetobacter spp","Spain",672945.713929289,75,15,2.22900594944218
"18698","(74,79]",2015,"ES","m","Enterococcus faecalis","Spain",672945.713929289,75,327,48.5923296978395
"18699","(74,79]",2015,"ES","m","Enterococcus faecium","Spain",672945.713929289,75,178,26.4508706000472
"18700","(74,79]",2015,"ES","m","Escherichia coli","Spain",672945.713929289,75,1556,231.222217155469
"18701","(74,79]",2015,"ES","m","Klebsiella pneumoniae","Spain",672945.713929289,75,404,60.0345602383094
"18702","(74,79]",2015,"ES","m","Pseudomonas aeruginosa","Spain",672945.713929289,75,254,37.7445007438876
"18703","(74,79]",2015,"ES","m","Staphylococcus aureus","Spain",672945.713929289,75,502,74.5973991079983
"18704","(74,79]",2015,"ES","m","Streptococcus pneumoniae","Spain",672945.713929289,75,158,23.4788626674576
"18705","(74,79]",2015,"FI","f","Enterococcus faecalis","Finland",111133.61084568,75,19,17.0965379918983
"18706","(74,79]",2015,"FI","f","Enterococcus faecium","Finland",111133.61084568,75,12,10.7978134685673
"18707","(74,79]",2015,"FI","f","Escherichia coli","Finland",111133.61084568,75,341,306.837866065122
"18708","(74,79]",2015,"FI","f","Klebsiella pneumoniae","Finland",111133.61084568,75,37,33.2932581947493
"18709","(74,79]",2015,"FI","f","Pseudomonas aeruginosa","Finland",111133.61084568,75,14,12.5974490466619
"18710","(74,79]",2015,"FI","f","Staphylococcus aureus","Finland",111133.61084568,75,98,88.1821433266333
"18711","(74,79]",2015,"FI","f","Streptococcus pneumoniae","Finland",111133.61084568,75,36,32.393440405702
"18712","(74,79]",2015,"FI","m","Enterococcus faecalis","Finland",83662.6162409616,75,41,49.006356533142
"18713","(74,79]",2015,"FI","m","Enterococcus faecium","Finland",83662.6162409616,75,31,37.0535866470098
"18714","(74,79]",2015,"FI","m","Escherichia coli","Finland",83662.6162409616,75,277,331.091725845862
"18715","(74,79]",2015,"FI","m","Klebsiella pneumoniae","Finland",83662.6162409616,75,48,57.3732954534345
"18716","(74,79]",2015,"FI","m","Pseudomonas aeruginosa","Finland",83662.6162409616,75,39,46.6158025559155
"18717","(74,79]",2015,"FI","m","Staphylococcus aureus","Finland",83662.6162409616,75,117,139.847407667747
"18718","(74,79]",2015,"FI","m","Streptococcus pneumoniae","Finland",83662.6162409616,75,32,38.248863635623
"18719","(74,79]",2015,"FR","f","Acinetobacter spp","France",1266144.86769077,75,44,3.47511577251413
"18720","(74,79]",2015,"FR","f","Enterococcus faecalis","France",1266144.86769077,75,148,11.6890257802748
"18721","(74,79]",2015,"FR","f","Enterococcus faecium","France",1266144.86769077,75,52,4.10695500388033
"18722","(74,79]",2015,"FR","f","Escherichia coli","France",1266144.86769077,75,1136,89.7211708540011
"18723","(74,79]",2015,"FR","f","Klebsiella pneumoniae","France",1266144.86769077,75,232,18.3233377096199
"18724","(74,79]",2015,"FR","f","Pseudomonas aeruginosa","France",1266144.86769077,75,180,14.2163827057396
"18725","(74,79]",2015,"FR","f","Staphylococcus aureus","France",1266144.86769077,75,496,39.1740323447047
"18726","(74,79]",2015,"FR","f","Streptococcus pneumoniae","France",1266144.86769077,75,148,11.6890257802748
"18727","(74,79]",2015,"FR","m","Acinetobacter spp","France",967195.325139759,75,40,4.13566928626542
"18728","(74,79]",2015,"FR","m","Enterococcus faecalis","France",967195.325139759,75,344,35.5667558618826
"18729","(74,79]",2015,"FR","m","Enterococcus faecium","France",967195.325139759,75,144,14.8884094305555
"18730","(74,79]",2015,"FR","m","Escherichia coli","France",967195.325139759,75,1284,132.75498408912
"18731","(74,79]",2015,"FR","m","Klebsiella pneumoniae","France",967195.325139759,75,384,39.7024251481481
"18732","(74,79]",2015,"FR","m","Pseudomonas aeruginosa","France",967195.325139759,75,252,26.0547165034722
"18733","(74,79]",2015,"FR","m","Staphylococcus aureus","France",967195.325139759,75,828,85.6083542256943
"18734","(74,79]",2015,"FR","m","Streptococcus pneumoniae","France",967195.325139759,75,148,15.3019763591821
"18735","(74,79]",2015,"HR","f","Acinetobacter spp","Croatia",111821.396532051,75,8,7.15426586333771
"18736","(74,79]",2015,"HR","f","Enterococcus faecalis","Croatia",111821.396532051,75,13,11.6256820279238
"18737","(74,79]",2015,"HR","f","Enterococcus faecium","Croatia",111821.396532051,75,3,2.68284969875164
"18738","(74,79]",2015,"HR","f","Escherichia coli","Croatia",111821.396532051,75,108,96.5825891550591
"18739","(74,79]",2015,"HR","f","Klebsiella pneumoniae","Croatia",111821.396532051,75,17,15.2028149595926
"18740","(74,79]",2015,"HR","f","Pseudomonas aeruginosa","Croatia",111821.396532051,75,13,11.6256820279238
"18741","(74,79]",2015,"HR","f","Staphylococcus aureus","Croatia",111821.396532051,75,19,16.9913814254271
"18742","(74,79]",2015,"HR","f","Streptococcus pneumoniae","Croatia",111821.396532051,75,4,3.57713293166886
"18743","(74,79]",2015,"HR","m","Acinetobacter spp","Croatia",72172.4461492776,75,11,15.2412736257383
"18744","(74,79]",2015,"HR","m","Enterococcus faecalis","Croatia",72172.4461492776,75,11,15.2412736257383
"18745","(74,79]",2015,"HR","m","Enterococcus faecium","Croatia",72172.4461492776,75,5,6.92785164806285
"18746","(74,79]",2015,"HR","m","Escherichia coli","Croatia",72172.4461492776,75,66,91.4476417544296
"18747","(74,79]",2015,"HR","m","Klebsiella pneumoniae","Croatia",72172.4461492776,75,28,38.795969229152
"18748","(74,79]",2015,"HR","m","Pseudomonas aeruginosa","Croatia",72172.4461492776,75,19,26.3258362626388
"18749","(74,79]",2015,"HR","m","Staphylococcus aureus","Croatia",72172.4461492776,75,27,37.4103988995394
"18750","(74,79]",2015,"HR","m","Streptococcus pneumoniae","Croatia",72172.4461492776,75,6,8.31342197767542
"18751","(74,79]",2015,"HU","f","Acinetobacter spp","Hungary",216567.386055139,75,34,15.6995014897319
"18752","(74,79]",2015,"HU","f","Enterococcus faecalis","Hungary",216567.386055139,75,68,31.3990029794638
"18753","(74,79]",2015,"HU","f","Enterococcus faecium","Hungary",216567.386055139,75,16,7.38800070105031
"18754","(74,79]",2015,"HU","f","Escherichia coli","Hungary",216567.386055139,75,180,83.115007886816
"18755","(74,79]",2015,"HU","f","Klebsiella pneumoniae","Hungary",216567.386055139,75,48,22.1640021031509
"18756","(74,79]",2015,"HU","f","Pseudomonas aeruginosa","Hungary",216567.386055139,75,51,23.5492522345979
"18757","(74,79]",2015,"HU","f","Staphylococcus aureus","Hungary",216567.386055139,75,135,62.336255915112
"18758","(74,79]",2015,"HU","f","Streptococcus pneumoniae","Hungary",216567.386055139,75,3,1.38525013144693
"18759","(74,79]",2015,"HU","m","Acinetobacter spp","Hungary",113283.279599219,75,27,23.8340557366651
"18760","(74,79]",2015,"HU","m","Enterococcus faecalis","Hungary",113283.279599219,75,49,43.2543974480219
"18761","(74,79]",2015,"HU","m","Enterococcus faecium","Hungary",113283.279599219,75,15,13.2411420759251
"18762","(74,79]",2015,"HU","m","Escherichia coli","Hungary",113283.279599219,75,99,87.3915377011055
"18763","(74,79]",2015,"HU","m","Klebsiella pneumoniae","Hungary",113283.279599219,75,33,29.1305125670352
"18764","(74,79]",2015,"HU","m","Pseudomonas aeruginosa","Hungary",113283.279599219,75,42,37.0751978125902
"18765","(74,79]",2015,"HU","m","Staphylococcus aureus","Hungary",113283.279599219,75,91,80.3295952606122
"18766","(74,79]",2015,"HU","m","Streptococcus pneumoniae","Hungary",113283.279599219,75,9,7.94468524555505
"18767","(74,79]",2015,"IE","f","Enterococcus faecalis","Ireland",58624.6220062387,75,18,30.7038227011246
"18768","(74,79]",2015,"IE","f","Enterococcus faecium","Ireland",58624.6220062387,75,23,39.2326623403259
"18769","(74,79]",2015,"IE","f","Escherichia coli","Ireland",58624.6220062387,75,162,276.334404310121
"18770","(74,79]",2015,"IE","f","Klebsiella pneumoniae","Ireland",58624.6220062387,75,16,27.2922868454441
"18771","(74,79]",2015,"IE","f","Pseudomonas aeruginosa","Ireland",58624.6220062387,75,7,11.9403754948818
"18772","(74,79]",2015,"IE","f","Staphylococcus aureus","Ireland",58624.6220062387,75,51,86.994164319853
"18773","(74,79]",2015,"IE","f","Streptococcus pneumoniae","Ireland",58624.6220062387,75,16,27.2922868454441
"18774","(74,79]",2015,"IE","m","Acinetobacter spp","Ireland",51427.823329178,75,3,5.83341818843405
"18775","(74,79]",2015,"IE","m","Enterococcus faecalis","Ireland",51427.823329178,75,23,44.7228727779944
"18776","(74,79]",2015,"IE","m","Enterococcus faecium","Ireland",51427.823329178,75,41,79.7233819085987
"18777","(74,79]",2015,"IE","m","Escherichia coli","Ireland",51427.823329178,75,164,318.893527634395
"18778","(74,79]",2015,"IE","m","Klebsiella pneumoniae","Ireland",51427.823329178,75,32,62.2231273432965
"18779","(74,79]",2015,"IE","m","Pseudomonas aeruginosa","Ireland",51427.823329178,75,15,29.1670909421703
"18780","(74,79]",2015,"IE","m","Staphylococcus aureus","Ireland",51427.823329178,75,68,132.224145604505
"18781","(74,79]",2015,"IE","m","Streptococcus pneumoniae","Ireland",51427.823329178,75,18,35.0005091306043
"18782","(74,79]",2015,"IS","f","Enterococcus faecalis","Iceland",4004.9973264756,75,1,24.9688056815758
"18783","(74,79]",2015,"IS","f","Escherichia coli","Iceland",4004.9973264756,75,10,249.688056815758
"18784","(74,79]",2015,"IS","f","Klebsiella pneumoniae","Iceland",4004.9973264756,75,1,24.9688056815758
"18785","(74,79]",2015,"IS","f","Staphylococcus aureus","Iceland",4004.9973264756,75,3,74.9064170447275
"18786","(74,79]",2015,"IS","f","Streptococcus pneumoniae","Iceland",4004.9973264756,75,3,74.9064170447275
"18787","(74,79]",2015,"IS","m","Enterococcus faecalis","Iceland",3613.31336491425,75,3,83.0262890877497
"18788","(74,79]",2015,"IS","m","Enterococcus faecium","Iceland",3613.31336491425,75,2,55.3508593918331
"18789","(74,79]",2015,"IS","m","Escherichia coli","Iceland",3613.31336491425,75,11,304.429726655082
"18790","(74,79]",2015,"IS","m","Klebsiella pneumoniae","Iceland",3613.31336491425,75,4,110.701718783666
"18791","(74,79]",2015,"IS","m","Pseudomonas aeruginosa","Iceland",3613.31336491425,75,1,27.6754296959166
"18792","(74,79]",2015,"IS","m","Staphylococcus aureus","Iceland",3613.31336491425,75,6,166.052578175499
"18793","(74,79]",2015,"IT","f","Acinetobacter spp","Italy",1568609.41520689,75,82,5.22756010546989
"18794","(74,79]",2015,"IT","f","Enterococcus faecalis","Italy",1568609.41520689,75,279,17.7864545051963
"18795","(74,79]",2015,"IT","f","Enterococcus faecium","Italy",1568609.41520689,75,130,8.28759528915958
"18796","(74,79]",2015,"IT","f","Escherichia coli","Italy",1568609.41520689,75,1472,93.8410789664839
"18797","(74,79]",2015,"IT","f","Klebsiella pneumoniae","Italy",1568609.41520689,75,335,21.3564955528343
"18798","(74,79]",2015,"IT","f","Pseudomonas aeruginosa","Italy",1568609.41520689,75,242,15.4276773844355
"18799","(74,79]",2015,"IT","f","Staphylococcus aureus","Italy",1568609.41520689,75,604,38.5054427280953
"18800","(74,79]",2015,"IT","f","Streptococcus pneumoniae","Italy",1568609.41520689,75,142,9.05260408508201
"18801","(74,79]",2015,"IT","m","Acinetobacter spp","Italy",1233944.27058924,75,102,8.2661755827346
"18802","(74,79]",2015,"IT","m","Enterococcus faecalis","Italy",1233944.27058924,75,567,45.9502113275541
"18803","(74,79]",2015,"IT","m","Enterococcus faecium","Italy",1233944.27058924,75,205,16.6133921025548
"18804","(74,79]",2015,"IT","m","Escherichia coli","Italy",1233944.27058924,75,1511,122.452855936392
"18805","(74,79]",2015,"IT","m","Klebsiella pneumoniae","Italy",1233944.27058924,75,560,45.3829247679547
"18806","(74,79]",2015,"IT","m","Pseudomonas aeruginosa","Italy",1233944.27058924,75,351,28.4453689170573
"18807","(74,79]",2015,"IT","m","Staphylococcus aureus","Italy",1233944.27058924,75,954,77.3130539796942
"18808","(74,79]",2015,"IT","m","Streptococcus pneumoniae","Italy",1233944.27058924,75,88,7.13160246353573
"18809","(74,79]",2015,"LU","f","Enterococcus faecalis","Luxembourg",8091.6685290382,75,2,24.7167811289191
"18810","(74,79]",2015,"LU","f","Enterococcus faecium","Luxembourg",8091.6685290382,75,1,12.3583905644596
"18811","(74,79]",2015,"LU","f","Escherichia coli","Luxembourg",8091.6685290382,75,24,296.601373547029
"18812","(74,79]",2015,"LU","f","Klebsiella pneumoniae","Luxembourg",8091.6685290382,75,1,12.3583905644596
"18813","(74,79]",2015,"LU","f","Pseudomonas aeruginosa","Luxembourg",8091.6685290382,75,2,24.7167811289191
"18814","(74,79]",2015,"LU","f","Staphylococcus aureus","Luxembourg",8091.6685290382,75,3,37.0751716933787
"18815","(74,79]",2015,"LU","f","Streptococcus pneumoniae","Luxembourg",8091.6685290382,75,2,24.7167811289191
"18816","(74,79]",2015,"LU","m","Enterococcus faecalis","Luxembourg",6478.56528345326,75,4,61.7420651794048
"18817","(74,79]",2015,"LU","m","Enterococcus faecium","Luxembourg",6478.56528345326,75,2,30.8710325897024
"18818","(74,79]",2015,"LU","m","Escherichia coli","Luxembourg",6478.56528345326,75,19,293.274809602173
"18819","(74,79]",2015,"LU","m","Klebsiella pneumoniae","Luxembourg",6478.56528345326,75,5,77.177581474256
"18820","(74,79]",2015,"LU","m","Pseudomonas aeruginosa","Luxembourg",6478.56528345326,75,1,15.4355162948512
"18821","(74,79]",2015,"LU","m","Staphylococcus aureus","Luxembourg",6478.56528345326,75,12,185.226195538214
